log_date,reg,depot,vehicle_type,status,utilised,drops_in,drops_out,job_reference,route,start_time,end_time,drivers_mate
2026-09-24,SA23XXA,Stoke,3.5 Tonne,Out for Delivery,1,2,22,AO704962,141,08:30,16:35,
2026-09-24,SA19VAW,Stoke,3.5 Tonne,Out for Delivery,1,0,8,AO483726,118,06:15,14:20,
2026-09-24,SA23YNF,Stoke,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA21FDL,Stoke,Hi-Cube,Out for Delivery,1,3,14,AO665558,149,08:45,15:05,Sample Mate 093
2026-09-24,SA22MHK,Stoke,Hi-Cube,Out for Delivery,1,0,19,AO309200,126,07:30,17:20,Sample Mate 075
2026-09-24,SA25RNW,Stoke,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA25TSY,Stoke,3.5 Tonne,RELOAD PT 2,1,2,15,AO146249,181,08:00,15:20,Sample Mate 101
2026-09-24,SA24NPG,Stoke,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA21BRA,Stoke,3.5 Tonne,Out for Delivery,1,2,12,AO447796,111,06:45,17:05,Sample Mate 040
2026-09-24,SA25CSD,Stoke,3.5 Tonne,Out for Delivery,1,2,22,AO688147,102,07:00,16:50,Sample Mate 045
2026-09-24,SA24GWT,Stoke,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA24AMN,Exeter,3.5 Tonne,Out for Delivery,1,0,22,AO160983,168,06:00,16:50,Sample Mate 117
2026-09-24,SA24SMX,Exeter,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA24WMZ,Exeter,Hi-Cube,Out for Delivery,1,3,9,AO374796,167,08:30,19:20,
2026-09-24,SA24UFV,Exeter,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA25WDM,Exeter,3.5 Tonne,RELOAD PT 2,1,4,21,AO318985,152,08:30,15:35,Sample Mate 015
2026-09-24,SA19DYL,Exeter,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA19OPM,Exeter,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA25SMG,Exeter,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA25WWS,Exeter,3.5 Tonne,Out for Delivery,1,2,15,AO932523,183,06:15,15:35,
2026-09-24,SA23HNP,Exeter,3.5 Tonne,Out for Delivery,1,1,14,AO788511,185,08:15,17:05,Sample Mate 041
2026-09-24,SA19GFS,Exeter,3.5 Tonne,Out for Delivery,1,2,8,AO463522,154,07:30,18:35,
2026-09-24,SA24FJS,Exeter,Hi-Cube,Out for Delivery,1,2,15,AO834518,144,06:15,14:35,Sample Mate 010
2026-09-24,SA22GUR,Coventry,Hi-Cube,Out for Delivery,1,3,15,AO843215,166,06:15,13:50,
2026-09-24,SA19YFZ,Coventry,Hi-Cube,Out for Delivery,1,4,12,AO708569,132,06:00,14:05,
2026-09-24,SA21GLC,Coventry,3.5 Tonne,Out for Delivery,1,2,15,AO535189,171,07:45,15:35,
2026-09-24,SA24SCS,Coventry,3.5 Tonne,Out for Delivery,1,1,15,AO203259,150,06:45,17:35,Sample Mate 023
2026-09-24,SA21SHH,Coventry,3.5 Tonne,Out for Delivery,1,1,9,AO109543,102,06:30,15:05,
2026-09-24,SA25KHM,Coventry,3.5 Tonne,Out for Delivery,1,4,14,AO228674,182,06:30,13:05,
2026-09-24,SA25GSY,Coventry,3.5 Tonne,Out for Delivery,1,2,20,AO706185,110,08:30,16:50,
2026-09-24,SA25XLB,Coventry,3.5 Tonne,Out for Delivery,1,2,13,AO725953,152,08:45,16:05,
2026-09-24,SA19OVF,Coventry,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA20FYM,Coventry,Hi-Cube,RELOAD PT 2,1,2,12,AO575261,160,06:45,15:35,Sample Mate 025
2026-09-24,SA23YCJ,Coventry,Hi-Cube,Out for Delivery,1,2,14,AO403410,148,06:30,13:05,Sample Mate 059
2026-09-24,SA25XHM,Potters-Bar,Hi-Cube,Out for Delivery,1,1,11,AO621278,106,06:45,17:05,
2026-09-24,SA21PDJ,Potters-Bar,3.5 Tonne,Out for Delivery,1,0,18,AO898321,139,08:30,17:50,
2026-09-24,SA22YAV,Potters-Bar,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA24THH,Potters-Bar,3.5 Tonne,Out for Delivery,1,0,12,AO646097,165,06:00,16:05,Sample Mate 086
2026-09-24,SA23LVT,Potters-Bar,3.5 Tonne,Out for Delivery,1,3,17,AO232323,153,06:45,14:05,Sample Mate 082
2026-09-24,SA19KZK,Potters-Bar,3.5 Tonne,Out for Delivery,1,4,17,AO265135,113,06:15,13:50,
2026-09-24,SA25AEV,Potters-Bar,3.5 Tonne,Out for Delivery,1,4,22,AO930539,104,06:15,14:05,Sample Mate 028
2026-09-24,SA23ZPM,Potters-Bar,3.5 Tonne,Out for Delivery,1,1,20,AO243826,168,06:45,17:05,
2026-09-24,SA19ACC,Potters-Bar,Hi-Cube,Out for Delivery,1,3,12,AO572962,176,05:30,13:35,
2026-09-24,SA22NVA,Potters-Bar,Hi-Cube,Out for Delivery,1,0,11,AO136465,148,08:30,18:35,Sample Mate 102
2026-09-24,SA20DXH,Potters-Bar,Hi-Cube,Out for Delivery,1,1,20,AO387382,188,06:45,15:35,Sample Mate 117
2026-09-24,SA24UHX,Gravesend,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA22LMX,Gravesend,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA19XZP,Gravesend,3.5 Tonne,Out for Delivery,1,4,11,AO129145,127,06:45,15:50,
2026-09-24,SA24FRA,Gravesend,3.5 Tonne,Out for Delivery,1,0,13,AO580602,126,06:45,15:05,Sample Mate 030
2026-09-24,SA20OTF,Gravesend,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA25PHP,Gravesend,3.5 Tonne,Out for Delivery,1,3,14,AO643352,132,08:45,19:50,
2026-09-24,SA19PHZ,Gravesend,3.5 Tonne,Out for Delivery,1,2,15,AO690210,194,05:45,15:20,
2026-09-24,SA24MXA,Gravesend,Hi-Cube,Out for Delivery,1,0,14,AO413279,132,05:30,12:50,Sample Mate 036
2026-09-24,SA21YAK,Gravesend,Hi-Cube,Out for Delivery,1,0,9,AO104996,117,05:00,13:20,Sample Mate 047
2026-09-24,SA21SAN,Gravesend,Hi-Cube,Out for Delivery,1,4,13,AO327156,118,07:45,16:35,Sample Mate 120
2026-09-24,SA19MMF,Gravesend,3.5 Tonne,Out for Delivery,1,1,9,AO939175,189,08:30,18:05,Sample Mate 034
2026-09-24,SA25CYG,Yaxley,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA19RBJ,Yaxley,3.5 Tonne,Out for Delivery,1,2,15,AO512730,197,07:30,14:05,
2026-09-24,SA23OLT,Yaxley,3.5 Tonne,Out for Delivery,1,2,13,AO623806,127,08:30,15:35,
2026-09-24,SA21RES,Yaxley,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA25DNN,Yaxley,3.5 Tonne,RELOAD PT 2,1,4,13,AO476372,165,07:15,14:05,
2026-09-24,SA20SHU,Yaxley,3.5 Tonne,Out for Delivery,1,4,12,AO542133,127,06:15,16:35,
2026-09-24,SA19BBM,Yaxley,Hi-Cube,Out for Delivery,1,0,21,AO995266,187,08:30,16:50,
2026-09-24,SA25GYJ,Yaxley,Hi-Cube,Out for Delivery,1,2,22,AO104566,113,06:30,16:20,
2026-09-24,SA24WTN,Yaxley,Hi-Cube,Out for Delivery,1,2,13,AO915720,198,06:45,13:50,Sample Mate 070
2026-09-24,SA24TKC,Yaxley,3.5 Tonne,Out for Delivery,1,4,16,AO708508,135,08:15,15:20,
2026-09-24,SA25PNC,Luton,3.5 Tonne,RELOAD PT 2,1,0,15,AO943784,129,05:00,16:50,
2026-09-24,SA24VEA,Luton,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA25DWU,Luton,3.5 Tonne,Out for Delivery,1,0,14,AO823034,156,06:45,14:05,Sample Mate 071
2026-09-24,SA21COD,Luton,3.5 Tonne,Out for Delivery,1,1,13,AO118640,110,06:15,15:35,
2026-09-24,SA23JZM,Luton,3.5 Tonne,Out for Delivery,1,0,21,AO399990,109,07:00,14:50,
2026-09-24,SA24WRX,Luton,3.5 Tonne,Out for Delivery,1,3,19,AO794540,141,07:45,15:05,
2026-09-24,SA24YRO,Luton,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA24JAR,Luton,Hi-Cube,Out for Delivery,1,3,9,AO365781,110,07:15,14:05,Sample Mate 008
2026-09-24,SA21ZOF,Luton,Hi-Cube,Out for Delivery,1,1,8,AO303020,114,06:00,16:35,
2026-09-24,SA22UKH,Luton,3.5 Tonne,Out for Delivery,1,2,11,AO946652,116,06:00,13:05,
2026-09-24,SA24UPH,Newport,3.5 Tonne,Out for Delivery,1,4,16,AO839134,109,06:15,16:50,Sample Mate 106
2026-09-24,SA20JBR,Newport,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA21HEE,Newport,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA22DKA,Newport,3.5 Tonne,Out for Delivery,1,0,10,AO372779,101,07:15,17:35,Sample Mate 089
2026-09-24,SA23RTM,Newport,3.5 Tonne,Out for Delivery,1,2,13,AO454288,137,07:15,18:50,
2026-09-24,SA21ZWR,Newport,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA25PPX,Newport,Hi-Cube,Out for Delivery,1,0,8,AO339320,148,06:30,15:20,
2026-09-24,SA25EXC,Newport,Hi-Cube,Out for Delivery,1,2,18,AO427459,170,07:00,14:20,Sample Mate 096
2026-09-24,SA22CFE,Newport,Hi-Cube,Out for Delivery,1,0,11,AO634896,123,07:45,18:20,Sample Mate 112
2026-09-24,SA25XMM,Newport,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA24NGE,Spennymoor,3.5 Tonne,Out for Delivery,1,3,20,AO981117,120,07:15,18:20,Sample Mate 057
2026-09-24,SA23LNH,Spennymoor,3.5 Tonne,Out for Delivery,1,0,10,AO805847,105,06:30,16:35,
2026-09-24,SA19BPJ,Spennymoor,3.5 Tonne,RELOAD PT 2,1,3,17,AO218670,169,07:15,18:05,Sample Mate 081
2026-09-24,SA25ZKJ,Spennymoor,3.5 Tonne,Out for Delivery,1,1,16,AO389360,168,08:45,15:20,Sample Mate 118
2026-09-24,SA20WKR,Spennymoor,3.5 Tonne,Out for Delivery,1,4,12,AO556318,149,06:45,16:20,Sample Mate 061
2026-09-24,SA23OJS,Spennymoor,3.5 Tonne,Out for Delivery,1,4,12,AO329354,186,06:15,14:35,Sample Mate 102
2026-09-24,SA25EED,Spennymoor,Hi-Cube,Out for Delivery,1,1,17,AO799943,138,05:00,15:05,
2026-09-24,SA22SNJ,Spennymoor,Hi-Cube,Out for Delivery,1,4,19,AO905413,146,08:15,17:20,Sample Mate 111
2026-09-24,SA23ELF,Spennymoor,Hi-Cube,Stood,0,0,0,,,,,
2026-09-24,SA22YHZ,Spennymoor,3.5 Tonne,Out for Delivery,1,4,8,AO995299,161,05:45,14:20,Sample Mate 092
2026-09-24,SA21GKN,Dundee,3.5 Tonne,Out for Delivery,1,3,14,AO121499,139,05:45,12:20,Sample Mate 046
2026-09-24,SA25EAJ,Dundee,3.5 Tonne,Out for Delivery,1,4,16,AO425406,171,07:15,15:20,
2026-09-24,SA19JDA,Dundee,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA22ROJ,Dundee,3.5 Tonne,Out for Delivery,1,3,19,AO662348,168,08:00,17:20,Sample Mate 103
2026-09-24,SA22DKF,Dundee,3.5 Tonne,Out for Delivery,1,1,14,AO523586,102,08:15,18:05,Sample Mate 023
2026-09-24,SA21BZA,Dundee,3.5 Tonne,Out for Delivery,1,1,12,AO754276,113,06:45,15:35,
2026-09-24,SA23RHZ,Dundee,Hi-Cube,Stood,0,0,0,,,,,
2026-09-24,SA24HUJ,Dundee,Hi-Cube,Out for Delivery,1,0,12,AO908639,154,05:00,13:50,Sample Mate 042
2026-09-24,SA24XPF,Dundee,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA21CCO,Crawley,3.5 Tonne,Out for Delivery,1,4,12,AO705207,160,07:00,16:20,Sample Mate 008
2026-09-24,SA22YMS,Crawley,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA23TCW,Crawley,3.5 Tonne,Out for Delivery,1,3,20,AO952652,148,07:30,15:50,Sample Mate 037
2026-09-24,SA23LTT,Crawley,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA20CXC,Crawley,3.5 Tonne,Out for Delivery,1,2,8,AO431681,103,08:15,17:20,Sample Mate 102
2026-09-24,SA22KZH,Crawley,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA24SVW,Crawley,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA22CFJ,Crawley,Hi-Cube,Out for Delivery,1,2,22,AO602186,131,05:30,16:05,
2026-09-24,SA21CEN,Heywood,Hi-Cube,Stood,0,0,0,,,,,
2026-09-24,SA23SWZ,Heywood,Hi-Cube,Stood,0,0,0,,,,,
2026-09-24,SA22LUM,Heywood,3.5 Tonne,Out for Delivery,1,3,21,AO222252,159,08:15,16:05,
2026-09-24,SA25KXF,Heywood,3.5 Tonne,Out for Delivery,1,4,13,AO478515,109,07:45,16:50,
2026-09-24,SA24WUX,Heywood,3.5 Tonne,Out for Delivery,1,0,22,AO758344,157,05:00,12:50,Sample Mate 034
2026-09-24,SA19GHF,Heywood,3.5 Tonne,Out for Delivery,1,4,8,AO122492,118,06:45,17:35,
2026-09-24,SA21VAL,Heywood,3.5 Tonne,Out for Delivery,1,4,13,AO211269,148,06:30,14:20,
2026-09-24,SA23BVR,Heywood,3.5 Tonne,Out for Delivery,1,2,17,AO486018,159,06:00,16:50,
2026-09-24,SA24UTB,Larkhall,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA19AAK,Larkhall,Hi-Cube,Out for Delivery,1,3,10,AO780910,199,05:15,15:05,
2026-09-24,SA19FOW,Larkhall,Hi-Cube,Out for Delivery,1,1,21,AO505491,127,05:30,15:20,Sample Mate 029
2026-09-24,SA19MYE,Larkhall,Hi-Cube,Out for Delivery,1,1,10,AO713471,184,06:45,16:20,
2026-09-24,SA19SSR,Larkhall,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA20SBV,Larkhall,3.5 Tonne,Out for Delivery,1,0,13,AO248507,146,06:30,13:20,Sample Mate 015
2026-09-24,SA21JDG,Larkhall,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA25OEB,Basildon,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA20DZU,Basildon,3.5 Tonne,Out for Delivery,1,2,13,AO659407,187,06:15,16:35,
2026-09-24,SA19XOT,Basildon,3.5 Tonne,Out for Delivery,1,0,11,AO146556,182,08:00,17:05,
2026-09-24,SA21FMO,Basildon,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA24GBF,Basildon,Hi-Cube,Out for Delivery,1,3,12,AO688506,116,06:30,16:50,Sample Mate 081
2026-09-24,SA25RNO,Basildon,Hi-Cube,Out for Delivery,1,3,10,AO466226,190,07:15,15:50,Sample Mate 040
2026-09-24,SA19XZU,Outside HDV Network,Hi-Cube,Out for Delivery,1,3,18,AO514489,172,06:15,14:20,Sample Mate 079
2026-09-24,SA19LMO,Outside HDV Network,3.5 Tonne,Out for Delivery,1,0,20,AO701359,125,08:15,18:05,Sample Mate 116
2026-09-24,SA24CXH,Outside HDV Network,3.5 Tonne,Out for Delivery,1,2,22,AO381027,162,05:30,15:20,
2026-09-24,SA24ACZ,Outside HDV Network,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA20EXZ,Fareham,3.5 Tonne,Out for Delivery,1,2,14,AO717292,144,06:00,13:05,Sample Mate 103
2026-09-24,SA21GBX,Fareham,3.5 Tonne,Out for Delivery,1,4,13,AO369463,164,06:00,14:20,
2026-09-24,SA19LNB,Fareham,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA19PGR,Fareham,3.5 Tonne,Out for Delivery,1,1,8,AO484538,183,05:45,16:05,
2026-09-24,SA19WEJ,Avonmouth,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA22DLG,Avonmouth,Hi-Cube,Out for Delivery,1,1,15,AO487937,167,07:15,17:05,
2026-09-24,SA24FWY,Avonmouth,Hi-Cube,Out for Delivery,1,2,14,AO264388,111,06:15,17:50,
2026-09-24,SA23LBS,Crewe,3.5 Tonne,Out for Delivery,1,3,8,AO575258,111,07:15,15:05,Sample Mate 014
2026-09-24,SA25BSS,Crewe,3.5 Tonne,Out for Delivery,1,0,19,AO415530,169,05:45,16:50,
2026-09-24,SA20FBH,Crewe,3.5 Tonne,Out for Delivery,1,3,14,AO442950,122,06:00,17:05,Sample Mate 069
2026-09-24,SA22TSZ,Crewe,3.5 Tonne,Out for Delivery,1,4,16,AO473494,139,07:45,17:20,Sample Mate 021
2026-09-24,SA25DST,Crewe,3.5 Tonne,Out for Delivery,1,4,21,AO231401,111,06:45,14:50,
2026-09-24,SA25XEN,Crewe,3.5 Tonne,Out for Delivery,1,1,14,AO625791,110,06:45,15:20,Sample Mate 077
2026-09-24,SA23BYE,Crewe,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA19MRR,Crewe,Hi-Cube,Out for Delivery,1,2,8,AO306675,152,08:00,18:20,Sample Mate 050
2026-09-24,SA24DLU,Crewe,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA25YOS,Crewe,Hi-Cube,Out for Delivery,1,4,20,AO878154,115,06:45,16:20,
2026-09-24,SA19JFP,Crewe,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA25VBZ,Crewe,3.5 Tonne,Out for Delivery,1,4,13,AO714303,126,05:15,16:20,
2026-09-24,SA19CNH,Crewe,3.5 Tonne,Out for Delivery,1,0,9,AO767000,171,06:45,15:35,
2026-09-24,SA21DSL,Crewe,3.5 Tonne,Out for Delivery,1,3,11,AO240987,172,06:00,14:50,
2026-09-24,SA20UEE,Crewe,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA19YDC,Crewe,3.5 Tonne,Out for Delivery,1,0,20,AO716180,138,06:00,13:05,Sample Mate 053
2026-09-24,SA22BPZ,Crewe,3.5 Tonne,RELOAD PT 2,1,4,18,AO967572,186,07:45,15:35,Sample Mate 068
2026-09-24,SA23JPZ,Crewe,Hi-Cube,Out for Delivery,1,0,8,AO745470,165,06:00,14:05,
2026-09-24,SA19ECR,Crewe,Hi-Cube,Out for Delivery,1,0,21,AO167235,147,08:45,17:20,Sample Mate 085
2026-09-24,SA21HCL,Crewe,Hi-Cube,Out for Delivery,1,4,12,AO406426,189,06:00,15:20,Sample Mate 066
2026-09-24,SA25FMP,Crewe,3.5 Tonne,Out for Delivery,1,2,15,AO690918,146,05:30,15:05,
2026-09-24,SA20CBD,Crewe,3.5 Tonne,Out for Delivery,1,4,14,AO251483,108,06:30,14:35,
2026-09-24,SA22BVF,Crewe,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA24UTV,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA19UEA,Crewe,3.5 Tonne,Out for Delivery,1,1,8,AO774724,199,07:00,17:05,
2026-09-24,SA19NNF,Crewe,3.5 Tonne,Out for Delivery,1,3,13,AO828168,124,06:45,15:20,
2026-09-24,SA25GBJ,Crewe,3.5 Tonne,Out for Delivery,1,3,17,AO433116,168,08:30,15:05,Sample Mate 065
2026-09-24,SA24DKG,Crewe,Hi-Cube,RELOAD PT 2,1,0,12,AO622926,195,06:00,15:05,Sample Mate 010
2026-09-24,SA25FXR,Crewe,Hi-Cube,Out for Delivery,1,2,10,AO141000,156,06:00,13:05,
2026-09-24,SA25GPM,Crewe,Hi-Cube,Out for Delivery,1,1,12,AO392068,183,06:45,15:50,
2026-09-24,SA20NMS,Crewe,3.5 Tonne,Stood,0,0,0,,,,,
2026-09-24,SA21UZE,Crewe,3.5 Tonne,Out for Delivery,1,0,15,AO141549,174,06:15,15:35,Sample Mate 078
2026-09-24,SA19ZOT,Crewe,3.5 Tonne,Out for Delivery,1,1,10,AO697066,177,07:00,16:50,Sample Mate 108
2026-09-24,SA21UZJ,Crewe,3.5 Tonne,Out for Delivery,1,0,11,AO435661,161,07:15,15:35,
2026-09-24,SA19TOW,Crewe,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA21DLX,Crewe,3.5 Tonne,Out for Delivery,1,4,12,AO454320,145,05:45,12:50,
2026-09-24,SA22MAN,Crewe,3.5 Tonne,Out for Delivery,1,1,11,AO152303,161,07:00,15:20,
2026-09-24,SA20VGF,Crewe,Hi-Cube,Out for Delivery,1,3,18,AO862807,193,06:15,13:50,Sample Mate 021
2026-09-24,SA19XLS,Crossgreen,Hi-Cube,Out for Delivery,1,3,22,AO660290,101,07:30,14:05,Sample Mate 062
2026-09-24,SA21ZDO,Crossgreen,Hi-Cube,VOR,0,0,0,,,,,
2026-09-24,SA21CHE,Crossgreen,3.5 Tonne,Out for Delivery,1,0,20,AO208694,186,08:00,15:35,
2026-09-24,SA23DFF,Crossgreen,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA19NED,Crossgreen,3.5 Tonne,Out for Delivery,1,1,13,AO605273,125,06:15,13:20,Sample Mate 105
2026-09-24,SA19NWX,Crossgreen,3.5 Tonne,Out for Delivery,1,0,10,AO537878,186,05:00,12:35,
2026-09-24,SA25CNY,Crossgreen,3.5 Tonne,Out for Delivery,1,1,21,AO155301,182,08:45,18:20,Sample Mate 112
2026-09-24,SA23CDN,Crossgreen,3.5 Tonne,Out for Delivery,1,1,18,AO618658,198,07:00,15:50,Sample Mate 043
2026-09-24,SA19LOX,Crossgreen,3.5 Tonne,Out for Delivery,1,0,18,AO461970,116,08:15,17:05,
2026-09-24,SA25CCF,Crossgreen,Hi-Cube,VOR,0,0,0,,,,,
2026-09-24,SA23PMY,Crossgreen,Hi-Cube,VOR,0,0,0,,,,,
2026-09-24,SA20YRS,Crossgreen,Hi-Cube,Out for Delivery,1,0,14,AO748978,145,06:15,14:20,Sample Mate 040
2026-09-24,SA23SMA,Crossgreen,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA19XKN,Crossgreen,3.5 Tonne,Out for Delivery,1,0,22,AO722907,149,05:00,12:20,Sample Mate 086
2026-09-24,SA21VER,Crossgreen,3.5 Tonne,Out for Delivery,1,2,19,AO136425,158,06:00,15:05,
2026-09-24,SA19TVB,Stoke,3.5 Tonne,Out for Delivery,1,3,14,AO252707,123,07:30,15:35,Sample Mate 042
2026-09-24,SA22UUP,Stoke,3.5 Tonne,Out for Delivery,1,4,20,AO994261,197,06:30,17:20,
2026-09-24,SA21UZD,Stoke,3.5 Tonne,Out for Delivery,1,0,10,AO359869,186,07:45,15:50,Sample Mate 030
2026-09-24,SA21CDW,Stoke,3.5 Tonne,Out for Delivery,1,3,14,AO445673,186,08:15,15:05,
2026-09-24,SA21LRE,Stoke,Hi-Cube,Out for Delivery,1,3,22,AO352275,176,05:15,12:50,
2026-09-24,SA20WLB,Stoke,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA24NET,Stoke,Hi-Cube,Out for Delivery,1,4,8,AO230840,151,06:15,15:05,
2026-09-24,SA23ZOM,Stoke,3.5 Tonne,Out for Delivery,1,0,13,AO837112,131,06:15,14:05,
2026-09-24,SA25WUH,Stoke,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA20GUD,Stoke,3.5 Tonne,Out for Delivery,1,1,16,AO914973,172,07:00,14:50,Sample Mate 041
2026-09-24,SA24ZYS,Stoke,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA19LBV,Stoke,3.5 Tonne,Out for Delivery,1,0,18,AO888682,122,07:15,16:20,
2026-09-24,SA19KFD,Stoke,3.5 Tonne,Out for Delivery,1,1,15,AO680738,159,07:30,18:35,
2026-09-24,SA23BZY,Exeter,3.5 Tonne,Out for Delivery,1,0,13,AO227194,166,07:45,18:35,
2026-09-24,SA19ZDR,Exeter,Hi-Cube,Stood,0,0,0,,,,,
2026-09-24,SA19JLV,Exeter,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA20HPY,Exeter,Hi-Cube,Out for Delivery,1,1,21,AO721842,143,06:15,13:20,Sample Mate 053
2026-09-24,SA22EVO,Exeter,3.5 Tonne,Out for Delivery,1,3,17,AO157451,105,05:30,16:35,Sample Mate 074
2026-09-24,SA24CLV,Exeter,3.5 Tonne,Out for Delivery,1,0,9,AO775579,145,05:15,14:20,Sample Mate 062
2026-09-24,SA22TYE,Exeter,3.5 Tonne,Out for Delivery,1,1,19,AO675108,179,07:00,16:35,Sample Mate 039
2026-09-24,SA21ALE,Exeter,3.5 Tonne,Out for Delivery,1,2,22,AO664959,122,08:15,15:50,
2026-09-24,SA20DZV,Exeter,3.5 Tonne,RELOAD PT 2,1,1,8,AO268329,172,06:30,14:50,Sample Mate 065
2026-09-24,SA19TKZ,Exeter,3.5 Tonne,Out for Delivery,1,4,14,AO931332,140,07:15,15:20,
2026-09-24,SA24UBW,Exeter,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA22DLT,Exeter,Hi-Cube,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA20AMK,Coventry,Hi-Cube,Out for Delivery,1,2,10,AO943046,176,06:15,17:20,
2026-09-24,SA20TRB,Coventry,Hi-Cube,Out for Delivery,1,0,8,AO763780,177,08:00,19:20,
2026-09-24,SA21YHN,Coventry,3.5 Tonne,Out for Delivery,1,4,16,AO480583,155,05:30,14:20,
2026-09-24,SA25OFL,Coventry,3.5 Tonne,Out for Delivery,1,1,22,AO393117,193,06:45,17:35,Sample Mate 031
2026-09-24,SA25GVF,Coventry,3.5 Tonne,Out for Delivery,1,2,8,AO790466,166,06:45,15:20,
2026-09-24,SA25HHH,Coventry,3.5 Tonne,Stood Not Utilised,0,0,0,,,,,
2026-09-24,SA22UNE,Coventry,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA23JZS,Coventry,3.5 Tonne,Out for Delivery,1,0,12,AO108161,185,05:30,15:20,
2026-09-24,SA22BPB,Coventry,3.5 Tonne,Out for Delivery,1,0,9,AO894760,126,06:00,14:20,Sample Mate 100
2026-09-24,SA25ARM,Coventry,Hi-Cube,Out for Delivery,1,1,21,AO551963,143,06:00,13:50,Sample Mate 101
2026-09-24,SA22WDT,Coventry,Hi-Cube,Out for Delivery,1,3,21,AO577394,160,05:30,16:35,Sample Mate 102
2026-09-24,SA22MSC,Potters-Bar,Hi-Cube,RELOAD PT 2,1,2,14,AO372094,165,08:45,16:35,
2026-09-24,SA22ZWZ,Potters-Bar,3.5 Tonne,Out for Delivery,1,2,15,AO120796,152,07:30,15:05,Sample Mate 097
2026-09-24,SA23RZJ,Potters-Bar,3.5 Tonne,Out for Delivery,1,1,16,AO438100,198,07:45,16:50,
2026-09-24,SA22OTU,Potters-Bar,3.5 Tonne,Out for Delivery,1,1,21,AO858820,155,07:00,16:20,Sample Mate 036
2026-09-24,SA21FCH,Potters-Bar,3.5 Tonne,VOR,0,0,0,,,,,
2026-09-24,SA20PCO,Potters-Bar,3.5 Tonne,Out for Delivery,1,1,10,AO625789,185,06:30,15:35,Sample Mate 106
